19.5614	33.7813	20.0897	0	90.2255	39.5441	192.3422	13.919	51.0362	26.9066
19.5614	33.7813	20.0897	0	90.2255	39.5441	192.3422	13.919	51.0362	26.9066
19.5614	33.7813	20.0897	0	90.2255	39.5441	192.3422	13.919	51.0362	26.9066
19.5614	33.7813	20.0897	0	90.2255	39.5441	192.3422	13.919	51.0362	26.9066
19.5614	33.7813	20.0897	0	90.2255	39.5441	192.3422	13.919	51.0362	26.9066
19.5614	33.7813	20.0897	0	90.2255	39.5441	192.3422	13.919	51.0362	26.9066
20.1805	60.6638	5.1879	4.5449	64.6579	36.3314	218.4568	0.8974	50.121	2.6243
20.4111	29.601	15.439	0.1159	93.0064	44.4327	232.8969	14.4322	58.3978	29.8404
20.4111	29.601	15.439	0.1159	93.0064	44.4327	232.8969	14.4322	58.3978	29.8404
20.571	25.5108	24.075	0	92.7679	46.1177	235.5014	23.7598	58.007	41.8758
20.571	25.5108	24.075	0	92.7679	46.1177	235.5014	23.7598	58.007	41.8758
20.571	25.5108	24.075	0	92.7679	46.1177	235.5014	23.7598	58.007	41.8758
20.571	25.5108	24.075	0	92.7679	46.1177	235.5014	23.7598	58.007	41.8758
17.6558	43.8808	9.2428	0.1613	89.1293	42.088	239.7238	6.5085	56.0531	17.027
17.6558	43.8808	9.2428	0.1613	89.1293	42.088	239.7238	6.5085	56.0531	17.027
15.5923	41.5049	18.6712	4.1378	80.1243	30.0806	244.555	5.4839	44.0988	13.0782
18.7126	44.6748	15.5619	0.3702	86.7669	35.9647	265.3751	7.3448	52.0647	17.5926
18.7126	44.6748	15.5619	0.3702	86.7669	35.9647	265.3751	7.3448	52.0647	17.5926
18.7126	44.6748	15.5619	0.3702	86.7669	35.9647	265.3751	7.3448	52.0647	17.5926
20.4762	46.2444	16.3671	4.8541	78.6076	32.2041	256.9583	6.0259	47.0854	14.4802
20.4762	46.2444	16.3671	4.8541	78.6076	32.2041	256.9583	6.0259	47.0854	14.4802
20.4762	46.2444	16.3671	4.8541	78.6076	32.2041	256.9583	6.0259	47.0854	14.4802
20.4762	46.2444	16.3671	4.8541	78.6076	32.2041	256.9583	6.0259	47.0854	14.4802
18.2994	35.2015	12.6578	0.391	85.9395	34.6998	262.7392	6.5471	50.2484	16.4625
18.2994	35.2015	12.6578	0.391	85.9395	34.6998	262.7392	6.5471	50.2484	16.4625
18.2994	35.2015	12.6578	0.391	85.9395	34.6998	262.7392	6.5471	50.2484	16.4625
18.2994	35.2015	12.6578	0.391	85.9395	34.6998	262.7392	6.5471	50.2484	16.4625
18.2994	35.2015	12.6578	0.391	85.9395	34.6998	262.7392	6.5471	50.2484	16.4625
18.2994	35.2015	12.6578	0.391	85.9395	34.6998	262.7392	6.5471	50.2484	16.4625
13.1786	22.8259	6.2081	0.0217	58.8042	14.8007	33.3948	4.52	15.9187	7.6014
13.1786	22.8259	6.2081	0.0217	58.8042	14.8007	33.3948	4.52	15.9187	7.6014
20.4762	46.2444	16.3671	4.8541	78.6076	32.2041	256.9583	6.0259	47.0854	14.4802
20.4762	46.2444	16.3671	4.8541	78.6076	32.2041	256.9583	6.0259	47.0854	14.4802
19.5089	45.0363	9.4604	0	87.772	17.1544	151.3766	5.2787	26.0717	9.606
19.5089	45.0363	9.4604	0	87.772	17.1544	151.3766	5.2787	26.0717	9.606
24.0144	58.567	5.6585	0.3005	85.1366	21.2775	270.8863	3.5199	35.2649	8.0537
24.0144	58.567	5.6585	0.3005	85.1366	21.2775	270.8863	3.5199	35.2649	8.0537
24.5598	64.9055	9.5222	0	86.2222	24.2109	301.2129	4.133	39.949	9.8599
24.5598	64.9055	9.5222	0	86.2222	24.2109	301.2129	4.133	39.949	9.8599
24.5598	64.9055	9.5222	0	86.2222	24.2109	301.2129	4.133	39.949	9.8599
25.1448	33.4239	11.3392	0.0146	88.886	27.4066	288.3253	7.2921	42.4868	15.7551
23.107	50.553	10.4216	0.921	82.7459	33.226	332.2972	4.1065	50.7917	11.3652
23.107	50.553	10.4216	0.921	82.7459	33.226	332.2972	4.1065	50.7917	11.3652
21.9363	47.1786	9.5866	0.0431	86.844	36.2383	339.93	5.2443	54.8321	14.4862
21.9363	47.1786	9.5866	0.0431	86.844	36.2383	339.93	5.2443	54.8321	14.4862
21.9363	47.1786	9.5866	0.0431	86.844	36.2383	339.93	5.2443	54.8321	14.4862
21.9363	47.1786	9.5866	0.0431	86.844	36.2383	339.93	5.2443	54.8321	14.4862
21.6544	50.415	12.9871	7.0212	80.201	34.4818	317.4154	3.5459	52.9986	9.5812
13.4948	74.9651	8.8158	0.1026	80.2942	35.1591	321.5428	2.2921	53.9418	6.7783
25.4793	29.6913	15.7169	0.0128	91.5024	45.0842	314.9843	13.6048	65.0545	30.4703
25.4793	29.6913	15.7169	0.0128	91.5024	45.0842	314.9843	13.6048	65.0545	30.4703
25.4793	29.6913	15.7169	0.0128	91.5024	45.0842	314.9843	13.6048	65.0545	30.4703
24.7611	36.1743	12.1251	0.0537	89.6555	40.5813	367.9516	8.481	62.4858	21.2948
25.4793	29.6913	15.7169	0.0128	91.5024	45.0842	314.9843	13.6048	65.0545	30.4703
27.0007	30.5792	11.282	0.0298	91.9961	44.7696	375.8222	10.5855	67.8306	26.2338
27.9719	25.4273	9.568	0.0062	93.2864	49.6325	323.025	11.4877	70.2753	28.8352
27.0007	30.5792	11.282	0.0298	91.9961	44.7696	375.8222	10.5855	67.8306	26.2338
27.9719	25.4273	9.568	0.0062	93.2864	49.6325	323.025	11.4877	70.2753	28.8352
27.0007	30.5792	11.282	0.0298	91.9961	44.7696	375.8222	10.5855	67.8306	26.2338
27.0007	30.5792	11.282	0.0298	91.9961	44.7696	375.8222	10.5855	67.8306	26.2338
27.9719	25.4273	9.568	0.0062	93.2864	49.6325	323.025	11.4877	70.2753	28.8352
24.8925	35.2222	15.1486	0.0634	90.3983	42.517	383.294	10.8871	64.6552	25.9415
24.5262	28.6672	17.8607	0.0164	91.9571	57.6724	367.4049	16.1269	80.8739	37.9474
24.8925	35.2222	15.1486	0.0634	90.3983	42.517	383.294	10.8871	64.6552	25.9415
27.3571	35.9525	10.9595	0.0068	91.3524	64.5998	382.7252	9.4035	88.9075	28.3497
26.3467	41.5744	9.8904	0.0328	90.369	48.856	398.3761	7.6918	72.861	22.1653
27.3571	35.9525	10.9595	0.0068	91.3524	64.5998	382.7252	9.4035	88.9075	28.3497
26.3467	41.5744	9.8904	0.0328	90.369	48.856	398.3761	7.6918	72.861	22.1653
22.2313	42.8896	17.2985	1.8481	84.3458	64.8656	386.2946	8.0806	88.7179	25.0858
22.2313	42.8896	17.2985	1.8481	84.3458	64.8656	386.2946	8.0806	88.7179	25.0858
22.2313	42.8896	17.2985	1.8481	84.3458	64.8656	386.2946	8.0806	88.7179	25.0858
21.2897	34.676	16.1247	0.0055	89.0521	67.923	393.1324	9.8304	92.2356	29.4948
20.2764	43.8908	5.3347	0.1583	90.4381	67.7563	175.5744	6.323	71.8182	18.9346
26.9149	35.108	17.7992	0.2566	89.656	51.857	304.9154	10.9552	72.1749	27.7375
26.9149	35.108	17.7992	0.2566	89.656	51.857	304.9154	10.9552	72.1749	27.7375
26.9149	35.108	17.7992	0.2566	89.656	51.857	304.9154	10.9552	72.1749	27.7375
27.5643	26.5493	9.2578	0.0023	93.2621	59.532	237.51	11.0277	72.7309	28.3234
27.5643	26.5493	9.2578	0.0023	93.2621	59.532	237.51	11.0277	72.7309	28.3234
22.5958	33.1475	17.282	1.5671	87.1197	67.8671	389.3079	7.5226	91.2432	24.1083
26.9149	35.108	17.7992	0.2566	89.656	51.857	304.9154	10.9552	72.1749	27.7375
26.9149	35.108	17.7992	0.2566	89.656	51.857	304.9154	10.9552	72.1749	27.7375
26.9149	35.108	17.7992	0.2566	89.656	51.857	304.9154	10.9552	72.1749	27.7375
26.9149	35.108	17.7992	0.2566	89.656	51.857	304.9154	10.9552	72.1749	27.7375
22.5958	33.1475	17.282	1.5671	87.1197	67.8671	389.3079	7.5226	91.2432	24.1083
22.5958	33.1475	17.282	1.5671	87.1197	67.8671	389.3079	7.5226	91.2432	24.1083
22.5958	33.1475	17.282	1.5671	87.1197	67.8671	389.3079	7.5226	91.2432	24.1083
22.5958	33.1475	17.282	1.5671	87.1197	67.8671	389.3079	7.5226	91.2432	24.1083
29.05	29.7	12.95	0	92.25	115.5	464.7	11.4	142.35	39.25
20.05	45.65	12.05	3.2	66.9	62.65	469.9	1.05	93.95	4.95
28.4665	27.6142	6.6973	0.491	91.1476	55.5196	482.8805	5.822	54.8831	16.9043
30.2	26.1	9.3	0.4	93.3	50.9	523.3	10.9	81.9	30.3
28.8	23.7	11.1	0	93.9	57.4	531.9	13	90.4	35.8
27.6979	23.1121	20.1481	0	93.7057	61.9004	490.0765	19.1222	59.8289	36.5541
10.3676	28.6219	15.5731	0	88.5503	26.5054	196.4325	7.7977	38.5554	15.9711
21.2627	29.0438	8.009	0.7255	86.6826	73.5914	300.8163	4.4806	90.1685	16.361
20.1259	27.2872	15.4625	0	91.8067	49.0246	175.3996	12.2767	56.7634	26.6828
19.6175	18.4537	8.1999	0.4006	92.8807	35.1867	140.5203	10.2443	42.3032	20.3168
17.5277	25.9707	8.1624	0	93.2712	43.2916	154.1745	10.2627	49.9049	22.5087
27.4824	22.4122	33.7987	0	93.9601	60.1444	201.6802	48.1105	67.5905	67.0614
8.3791	22.8153	7.5332	0.0158	45.0551	13.9465	99.0806	2.2384	20.1165	5.3409
18.5829	15.1028	5.1855	0.0051	94.032	38.3346	228.3943	9.8993	53.829	22.7454
25.0349	15.3016	11.4665	0.2449	95.3495	51.7127	276.9139	16.2917	70.1015	36.1831
24.4909	38.3369	6.7517	1.8347	83.3116	35.1441	278.2958	3.0783	51.723	8.9747
26.7074	34.4947	10.5213	0.4503	89.3007	32.4092	313.9199	7.2365	49.3722	17.3536
24.4909	38.3369	6.7517	1.8347	83.3116	35.1441	278.2958	3.0783	51.723	8.9747
24.4909	38.3369	6.7517	1.8347	83.3116	35.1441	278.2958	3.0783	51.723	8.9747
24.4909	38.3369	6.7517	1.8347	83.3116	35.1441	278.2958	3.0783	51.723	8.9747
24.4909	38.3369	6.7517	1.8347	83.3116	35.1441	278.2958	3.0783	51.723	8.9747
24.4909	38.3369	6.7517	1.8347	83.3116	35.1441	278.2958	3.0783	51.723	8.9747
24.4909	38.3369	6.7517	1.8347	83.3116	35.1441	278.2958	3.0783	51.723	8.9747
24.4909	38.3369	6.7517	1.8347	83.3116	35.1441	278.2958	3.0783	51.723	8.9747
24.4909	38.3369	6.7517	1.8347	83.3116	35.1441	278.2958	3.0783	51.723	8.9747
24.4909	38.3369	6.7517	1.8347	83.3116	35.1441	278.2958	3.0783	51.723	8.9747
26.5409	37.2762	9.8438	0.0589	89.6502	39.7978	286.4558	7.6591	57.2899	19.4081
26.5409	37.2762	9.8438	0.0589	89.6502	39.7978	286.4558	7.6591	57.2899	19.4081
26.5409	37.2762	9.8438	0.0589	89.6502	39.7978	286.4558	7.6591	57.2899	19.4081
24.4887	44.3195	14.4619	4.2409	77.791	31.4798	285.1808	2.1298	48.0584	6.1405
24.4887	44.3195	14.4619	4.2409	77.791	31.4798	285.1808	2.1298	48.0584	6.1405
24.4887	44.3195	14.4619	4.2409	77.791	31.4798	285.1808	2.1298	48.0584	6.1405
24.4887	44.3195	14.4619	4.2409	77.791	31.4798	285.1808	2.1298	48.0584	6.1405
24.4887	44.3195	14.4619	4.2409	77.791	31.4798	285.1808	2.1298	48.0584	6.1405
24.4887	44.3195	14.4619	4.2409	77.791	31.4798	285.1808	2.1298	48.0584	6.1405
24.4887	44.3195	14.4619	4.2409	77.791	31.4798	285.1808	2.1298	48.0584	6.1405
29.7747	25.8464	17.2047	0	93.1964	39.1867	300.2453	16.6115	58.4118	33.6716
29.7747	25.8464	17.2047	0	93.1964	39.1867	300.2453	16.6115	58.4118	33.6716
29.7747	25.8464	17.2047	0	93.1964	39.1867	300.2453	16.6115	58.4118	33.6716
29.7747	25.8464	17.2047	0	93.1964	39.1867	300.2453	16.6115	58.4118	33.6716
29.7747	25.8464	17.2047	0	93.1964	39.1867	300.2453	16.6115	58.4118	33.6716
29.7747	25.8464	17.2047	0	93.1964	39.1867	300.2453	16.6115	58.4118	33.6716
29.7747	25.8464	17.2047	0	93.1964	39.1867	300.2453	16.6115	58.4118	33.6716
29.7747	25.8464	17.2047	0	93.1964	39.1867	300.2453	16.6115	58.4118	33.6716
29.7747	25.8464	17.2047	0	93.1964	39.1867	300.2453	16.6115	58.4118	33.6716
29.7747	25.8464	17.2047	0	93.1964	39.1867	300.2453	16.6115	58.4118	33.6716
29.7747	25.8464	17.2047	0	93.1964	39.1867	300.2453	16.6115	58.4118	33.6716
29.7747	25.8464	17.2047	0	93.1964	39.1867	300.2453	16.6115	58.4118	33.6716
15.5	51.6	15.75	1.55	80.3	68.55	484.55	2.6	101.3	11.85
15.5	51.6	15.75	1.55	80.3	68.55	484.55	2.6	101.3	11.85
15.5	51.6	15.75	1.55	80.3	68.55	484.55	2.6	101.3	11.85
15.5	51.6	15.75	1.55	80.3	68.55	484.55	2.6	101.3	11.85
15.5	51.6	15.75	1.55	80.3	68.55	484.55	2.6	101.3	11.85
									
									
									
									
									
									
									
									
									
									
									
									
